layer0_smarts,layer1_smarts,layer2_smarts,layer3_smarts,layer4_smarts
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,n+0,CH3,CH2,s,o,F,O,N+0H0,C,Cl,c,NH2,NH,N+,N+0,CH,CH0]):1:[#6](!=!@[O]):[#6](!=!@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[O,c,S,n+0,Cl,F,N+0H0,NH2,NH,N+,C,CH,CH0,CH3,CH2,s,N+0,o]):1:[#6](:[n+0]):[#6](!=!@[NH2,NH,N+]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](-[Cl,c,S,F,O,NH2,NH,N+,N+0H0,C,CH3,CH2,n+0,s,N+0,o,CH,CH0]):1:[#6](:[s]):[#6](:[o]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[c,o,S,F,O,N+0H0,NH2,NH,N+,C,Cl,N+0,CH,CH0,n+0,CH3,CH2,s]):1:[#6](!=@[O]):[#6](-[F]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!:[c,S,n+0,CH3,CH2,s,o,F,O,N+0H0,C,Cl,NH2,NH,N+,N+0,CH,CH0]):1:[#6](-[Cl]):[#6](:[n+0,CH3,CH2,c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[N+0H0,O,c,Cl,F,NH2,NH,N+,C,CH,CH0,S,n+0,CH3,CH2,s,N+0,o]):1:[#6](-[Cl]):[#6](!=!:[c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH3,CH2,n+0,s,o,S,N+0H0,O,C,Cl,c,F,NH2,NH,N+,N+0,CH,CH0]):1:[#6](:[c]):[#6](-[F]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[O,c,n+0,Cl,F,N+0H0,NH2,NH,N+,C,CH,CH0,S,CH3,CH2,s,N+0,o]):1:[#6](!=!@[CH,CH0]):[#6](:[s]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[o,F,S,O,NH2,NH,N+,N+0H0,C,CH3,CH2,n+0,s,N+0,CH,CH0,c,Cl]):1:[#6](!=!@[CH3,CH2]):[#6](-[Cl]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[s,c,N+0,o,S,NH2,NH,N+,O,n+0,Cl,F,N+0H0,C,CH,CH0,CH3,CH2]):1:[#6](!=!@[CH3,CH2]):[#6](!=!@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](-[Cl,c,O,NH2,NH,N+,C,N+0,CH,CH0,S,n+0,CH3,CH2,s,o,F,N+0H0]):1:[#6](!=!@[CH,CH0]):[#6](-[F]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[O,Cl,c,F,NH2,NH,N+,C,N+0,CH,CH0,S,n+0,CH3,CH2,s,o,N+0H0]):1:[#6](!=@[O]):[#6](!=@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[s,Cl,o,c,F,N+0H0,O,NH2,NH,N+,C,N+0,CH,CH0,S,n+0,CH3,CH2]):1:[#6](:[o]):[#6](-[F]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[N+0H0,N+0,O,S,n+0,CH3,CH2,s,c,o,CH,CH0,F,C,Cl,NH2,NH,N+]):1:[#6](:[s]):[#6](!=!@[O]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,CH3,CH2,n+0,s,N+0,o,CH,CH0,F,c,Cl,O,NH2,NH,N+,N+0H0,C]):1:[#6](!=!@[N+0H0]):[#6](!=!@[CH3,CH2,c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,O,NH2,NH,N+,N+0,CH,CH0,c,n+0,CH3,CH2,Cl,s,o,F,N+0H0,C]):1:[#6](!=@[N+0]):[#6](:[n+0,CH3,CH2,c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,CH3,CH2,n+0,N+0,o,CH,CH0,c,s,Cl,F,O,N+0H0,NH2,NH,N+,C]):1:[#6](!=!@[CH,CH0]):[#6](!=!@[N+0H0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[n+0,Cl,c,S,F,O,NH2,NH,N+,N+0H0,C,CH3,CH2,s,N+0,o,CH,CH0]):1:[#6](:[s]):[#6](!=!@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[c,N+0H0,NH2,NH,N+,C,CH3,CH2,n+0,s,F,O,N+0,o,S,CH,CH0,Cl]):1:[#6](:[c]):[#6](!=@[N+0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](-[Cl,c,S,O,NH2,NH,N+,N+0H0,C,CH3,CH2,n+0,s,N+0,o,CH,CH0,F]):1:[#6](!=!@[N+0H0]):[#6](!=!@[N+0H0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH,CH0,F,c,n+0,CH3,CH2,Cl,s,o,S,O,N+0H0,C,NH2,NH,N+,N+0]):1:[#6](!=!:[n+0]):[#6](!=!@[N+0H0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](-[F,O,N+0H0,NH2,NH,N+,C,CH,CH0,CH3,CH2,n+0,s,N+0,o,c,S,Cl]):1:[#6](!=!:[c]):[#6](!=@[S,Cl]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH,CH0,S,CH3,CH2,n+0,s,c,N+0,o,F,O,Cl,N+0H0,NH2,NH,N+,C]):1:[#6](!=@[N+0]):[#6](!=!:[c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[o,c,F,O,N+0H0,C,Cl,S,NH2,NH,N+,N+0,CH,CH0,n+0,CH3,CH2,s]):1:[#6](!=!:[c]):[#6](:[o]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH3,CH2,n+0,s,Cl,N+0,o,c,F,S,O,N+0H0,NH2,NH,N+,C,CH,CH0]):1:[#6](!=!@[S]):[#6](!=@[C]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[N+0,o,CH,CH0,c,S,n+0,CH3,CH2,s,F,O,N+0H0,NH2,NH,N+,C,Cl]):1:[#6](!=@[O]):[#6](:[o,S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[n+0,CH3,CH2,O,s,N+0,o,c,F,N+0H0,Cl,S,NH2,NH,N+,C,CH,CH0]):1:[#6](-[F]):[#6](!=!@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[C,CH,CH0,CH3,CH2,n+0,s,O,N+0,o,S,c,Cl,F,N+0H0,NH2,NH,N+]):1:[#6](:[c]):[#6](:[s]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,CH3,CH2,n+0,s,c,N+0,o,CH,CH0,F,O,NH2,NH,N+,Cl,N+0H0,C]):1:[#6](!=!@[N+0H0]):[#6](:[s]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH,CH0,CH3,CH2,n+0,s,N+0,o,c,S,O,Cl,F,N+0H0,NH2,NH,N+,C]):1:[#6](!=!:[c]):[#6](!=!@[N+0H0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[N+0,CH,CH0,F,S,c,n+0,CH3,CH2,O,s,o,N+0H0,C,Cl,NH2,NH,N+]):1:[#6](!=!@[S]):[#6](!=!@[CH,CH0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[s,c,S,F,O,N+0H0,NH2,NH,N+,C,Cl,n+0,N+0,o,CH,CH0,CH3,CH2]):1:[#6](-[Cl]):[#6](!=!:[n+0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!:[c,n+0,CH3,CH2,O,s,S,o,N+0H0,NH2,NH,N+,C,Cl,N+0,CH,CH0,F]):1:[#6](!=!@[NH2,NH,N+]):[#6](!=!@[CH3,CH2,c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[s,o,S,F,N+0H0,O,C,Cl,c,NH2,NH,N+,N+0,CH,CH0,n+0,CH3,CH2]):1:[#6](!=!@[CH,CH0]):[#6](!=!@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[N+0,o,S,O,c,n+0,Cl,N+0H0,NH2,NH,N+,C,CH,CH0,CH3,CH2,s,F]):1:[#6](:[c]):[#6](-[Cl]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,N+0H0,NH2,NH,N+,C,CH3,CH2,n+0,s,Cl,N+0,c,o,CH,CH0,F,O]):1:[#6](!=!@[NH2,NH,N+]):[#6](!=!:[n+0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[s,C,N+0,CH,CH0,S,c,n+0,Cl,o,F,O,NH2,NH,N+,N+0H0,CH3,CH2]):1:[#6](!=!@[N+0H0]):[#6](!=!@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](-[F,N+0H0,C,Cl,S,O,NH2,NH,N+,N+0,CH,CH0,c,n+0,CH3,CH2,s,o]):1:[#6](!=!:[c]):[#6](!=!:[c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[N+0,CH,CH0,c,S,n+0,CH3,CH2,s,o,F,O,N+0H0,NH2,NH,N+,C,Cl]):1:[#6](-[Cl]):[#6](!=@[N+0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,O,NH2,NH,N+,N+0,CH,CH0,c,n+0,CH3,CH2,s,Cl,o,F,N+0H0,C]):1:[#6](:[o]):[#6](!=!@[NH2,NH,N+]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[o,S,N+0H0,O,c,Cl,F,NH2,NH,N+,C,CH,CH0,n+0,CH3,CH2,s,N+0]):1:[#6](!=@[S]):[#6](!=!:[n+0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[NH2,NH,N+,N+0,CH,CH0,c,n+0,CH3,CH2,s,o,S,F,O,N+0H0,C,Cl]):1:[#6](!=@[S]):[#6](!=!@[NH2,NH,N+]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,n+0,N+0,o,CH,CH0,F,c,CH3,CH2,Cl,s,O,N+0H0,NH2,NH,N+,C]):1:[#6](!=!:[n+0]):[#6](!=!:[n+0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[S,n+0,CH3,CH2,Cl,s,c,N+0,o,F,N+0H0,O,NH2,NH,N+,C,CH,CH0]):1:[#6](!=!:[n+0]):[#6](-[F]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH3,CH2,S,n+0,N+0,o,CH,CH0,O,s,Cl,c,F,N+0H0,NH2,NH,N+,C]):1:[#6](!=@[C]):[#6](!=!@[CH,CH0]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[S,O,c,n+0,Cl,N+0H0,NH2,NH,N+,C,CH,CH0,CH3,CH2,s,F,N+0,o]):1:[#6](:[c]):[#6](!=@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=@[N+0,o,S,O,c,n+0,Cl,F,N+0H0,NH2,NH,N+,C,CH,CH0,CH3,CH2,s]):1:[#6](!=@[S]):[#6](:[n+0,CH3,CH2,c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[c,F,O,NH2,NH,N+,N+0,CH,CH0,S,n+0,CH3,CH2,s,o,N+0H0,C,Cl]):1:[#6](:[c]):[#6](!=!@[S,o]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH,CH0,CH3,CH2,n+0,s,F,O,N+0,o,S,c,Cl,N+0H0,NH2,NH,N+,C]):1:[#6](:[n+0]):[#6](-[F]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!:[c,S,n+0,Cl,N+0H0,NH2,NH,N+,C,CH,CH0,CH3,CH2,s,F,O,N+0,o]):1:[#6](:[n+0]):[#6](!=!@[S]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH3,CH2,n+0,s,N+0,o,CH,CH0,S,c,Cl,F,O,NH2,NH,N+,N+0H0,C]):1:[#6](:[s]):[#6](!=@[C]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[c,N+0,o,CH,CH0,F,O,n+0,Cl,S,NH2,NH,N+,N+0H0,C,CH3,CH2,s]):1:[#6](!=!@[N+0H0]):[#6](!=@[O]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](!=!@[CH,CH0,CH3,CH2,n+0,s,O,N+0,o,S,c,Cl,F,N+0H0,NH2,NH,N+,C]):1:[#6](:[n+0]):[#6](!=@[C]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](-[F,N+0H0,O,Cl,c,NH2,NH,N+,C,N+0,CH,CH0,S,n+0,CH3,CH2,s,o]):1:[#6](!=!@[CH,CH0]):[#6](!=!:[c]):[#6]([#1]):[#7+0]:1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#7+0]:1,[#7+0:1](*):1:[#6](*):[#6](*):[#6]([#1]):[#7+0]:1,"[#7+0:1](:[c,o,S,N+0H0,O,C,Cl,F,NH2,NH,N+,N+0,CH,CH0,n+0,CH3,CH2,s]):1:[#6](:[n+0]):[#6](:[s]):[#6]([#1]):[#7+0]:1"
